url,type,slug,tier,title,description,h1,canonical,robots,sitemap,word_count,flags
/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/ฮาร์ดดิสก์เสีย/,area_combo,ภาคอีสาน/ฮาร์ดดิสก์เสีย,C,รับซื้อโน๊ตบุ๊ค ฮาร์ดดิสก์เสีย ภาคอีสาน,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/ฮาร์ดดิสก์เสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/คีย์บอร์ดเสีย/,area_combo,ภาคอีสาน/คีย์บอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค คีย์บอร์ดเสีย ภาคอีสาน,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/คีย์บอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/ทัชสกรีนเสีย/,area_combo,ภาคอีสาน/ทัชสกรีนเสีย,C,รับซื้อโน๊ตบุ๊ค ทัชสกรีนเสีย ภาคอีสาน,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/ทัชสกรีนเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/asus/,area_combo,ภูเก็ต/asus,C,รับซื้อโน๊ตบุ๊ค asus ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/asus/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/acer/,area_combo,ภูเก็ต/acer,C,รับซื้อโน๊ตบุ๊ค acer ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/acer/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/lenovo/,area_combo,ภูเก็ต/lenovo,C,รับซื้อโน๊ตบุ๊ค lenovo ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/lenovo/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/hp/,area_combo,ภูเก็ต/hp,C,รับซื้อโน๊ตบุ๊ค hp ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/hp/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/dell/,area_combo,ภูเก็ต/dell,C,รับซื้อโน๊ตบุ๊ค dell ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/dell/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/msi/,area_combo,ภูเก็ต/msi,C,รับซื้อโน๊ตบุ๊ค msi ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/msi/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/macbook/,area_combo,ภูเก็ต/macbook,C,รับซื้อโน๊ตบุ๊ค macbook ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/macbook/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/surface/,area_combo,ภูเก็ต/surface,C,รับซื้อโน๊ตบุ๊ค surface ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/surface/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/gaming/,area_combo,ภูเก็ต/gaming,C,รับซื้อโน๊ตบุ๊ค gaming ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/gaming/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/จอแตก/,area_combo,ภูเก็ต/จอแตก,C,รับซื้อโน๊ตบุ๊ค จอแตก ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/จอแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เปิดไม่ติด/,area_combo,ภูเก็ต/เปิดไม่ติด,C,รับซื้อโน๊ตบุ๊ค เปิดไม่ติด ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เปิดไม่ติด/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เครื่องเสีย/,area_combo,ภูเก็ต/เครื่องเสีย,C,รับซื้อโน๊ตบุ๊ค เครื่องเสีย ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เครื่องเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/แบตเสื่อม/,area_combo,ภูเก็ต/แบตเสื่อม,C,รับซื้อโน๊ตบุ๊ค แบตเสื่อม ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/แบตเสื่อม/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เมนบอร์ดเสีย/,area_combo,ภูเก็ต/เมนบอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค เมนบอร์ดเสีย ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เมนบอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/โดนน้ำ/,area_combo,ภูเก็ต/โดนน้ำ,C,รับซื้อโน๊ตบุ๊ค โดนน้ำ ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/โดนน้ำ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ตกรุ่น/,area_combo,ภูเก็ต/ตกรุ่น,C,รับซื้อโน๊ตบุ๊ค ตกรุ่น ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ตกรุ่น/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เครื่องเก่า/,area_combo,ภูเก็ต/เครื่องเก่า,C,รับซื้อโน๊ตบุ๊ค เครื่องเก่า ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/เครื่องเก่า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ไม่มีที่ชาร์จ/,area_combo,ภูเก็ต/ไม่มีที่ชาร์จ,C,รับซื้อโน๊ตบุ๊ค ไม่มีที่ชาร์จ ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ไม่มีที่ชาร์จ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ใช้งานปกติ/,area_combo,ภูเก็ต/ใช้งานปกติ,C,รับซื้อโน๊ตบุ๊ค ใช้งานปกติ ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ใช้งานปกติ/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ไฟไม่เข้า/,area_combo,ภูเก็ต/ไฟไม่เข้า,C,รับซื้อโน๊ตบุ๊ค ไฟไม่เข้า ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ไฟไม่เข้า/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/บานพับแตก/,area_combo,ภูเก็ต/บานพับแตก,C,รับซื้อโน๊ตบุ๊ค บานพับแตก ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/บานพับแตก/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ฮาร์ดดิสก์เสีย/,area_combo,ภูเก็ต/ฮาร์ดดิสก์เสีย,C,รับซื้อโน๊ตบุ๊ค ฮาร์ดดิสก์เสีย ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ฮาร์ดดิสก์เสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/คีย์บอร์ดเสีย/,area_combo,ภูเก็ต/คีย์บอร์ดเสีย,C,รับซื้อโน๊ตบุ๊ค คีย์บอร์ดเสีย ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/คีย์บอร์ดเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ทัชสกรีนเสีย/,area_combo,ภูเก็ต/ทัชสกรีนเสีย,C,รับซื้อโน๊ตบุ๊ค ทัชสกรีนเสีย ภูเก็ต,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/ทัชสกรีนเสีย/,noindex,no,0,near_duplicate_template
/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/asus/,area_combo,มหาสารคาม/asus,C,รับซื้อโน๊ตบุ๊ค asus มหาสารคาม,,,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/asus/,noindex,no,0,near_duplicate_template
